hyperlink,Brand,Wine,Rating,Price,Timestamps
/NL/nl/mixtura-blanco/w/10486117?year=2020&price_id=32326891,Mixtura,Blanco 2020,"4,3","€39,90",1727909135.375884
/NL/nl/vinedos-verticales-filitas-y-lutitas/w/5358419?year=2018&price_id=32525095,Viñedos Verticales,Filitas y Lutitas 2018,"3,9","€39,65",1727909135.376899
/NL/nl/artuke-trascuevas/w/10610296?year=2021&price_id=37106285,Artuke,Trascuevas 2021,"4,1","€39,50",1727909135.3779128
/NL/nl/bodega-tameran-malvasia-volcanica/w/9868988?year=2022&price_id=36576894,Bodega Tamerán,Malvasia Volcanica 2022,"4,2","€39,40",1727909135.3789265
/NL/nl/bodega-tameran-verdello/w/9868994?year=2021&price_id=35911163,Bodega Tamerán,Verdello 2021,"4,2","€39,40",1727909135.3799336
/NL/nl/bodega-tameran-vijariego-blanco/w/9950732?year=2021&price_id=35911164,Bodega Tamerán,Vijariego Blanco 2021,"4,1","€39,40",1727909135.3809621
/NL/nl/bodega-tameran-marmajuelo/w/9898318?year=2021&price_id=35911162,Bodega Tamerán,Marmajuelo 2021,"4,2","€39,40",1727909135.3820722
/NL/nl/verum-castilla-la-mancha-airen-de-pie-franco/w/6785466?year=2020&price_id=32525045,Verum,Airén de Pie Franco 2020,"3,7","€39,32",1727909135.3820722
/NL/nl/es-credo-aloers-xarel-lo/w/2451140?year=2019&price_id=32523042,Celler Credo,Aloers Xarel-lo 2019,"3,9","€39,32",1727909135.3831155
/NL/nl/terroir-al-limit-soc-lda-terra-de-cuques/w/1704723?year=2022&price_id=32939083,Terroir Al Límit Soc. Lda,Terra de Cuques 2022,"4,1","€39,10",1727909135.3841262
/NL/nl/algueira-escalada/w/1186282?year=2019&price_id=27840818,Algueira,Escalada 2019,"4,1",€39,1727909135.3851352
/NL/nl/bodega-campo-eliseo-campo-eliseo-blanco/w/5388543?year=2014&price_id=28374952,Bodega Campo Eliseo,Campo Eliseo Blanco 2014,"3,9","€38,95",1727909135.3861427
/NL/nl/bimbache-blanco/w/7763843?year=2021&price_id=34931807,Bimbache,Blanco 2021,"4,1","€38,95",1727909135.3871744
/NL/nl/bodega-contador-benjamin-romeo-predicador-blanco/w/1265045?year=2019&price_id=34930702,Bodega Contador (Benjamín Romeo),Predicador Blanco 2019,"4,0","€38,95",1727909135.3882425
/NL/nl/es-margon-albarin-valdemuz/w/4713932?year=2015&price_id=33384868,Bodegas Margon - Pricum,Albariñ Valdemuz 2015,"4,1","€38,90",1727909135.3894024
/NL/nl/costador-metamorphika-macabeu-orange/w/8682370?year=2021&price_id=37011681,Costador,Metamorphika Macabeu Orange 2021,"3,9","€38,90",1727909135.390406
/NL/nl/equipo-navazos-navazos-niepoort-blanco/w/1123702?year=2019&price_id=33214779,Equipo Navazos,Navazos Niepoort Blanco 2019,"3,9","€38,50",1727909135.39141
/NL/nl/jose-pariente-cuvee-especial-verdejo/w/1586229?year=2021&price_id=33551407,José Pariente,Cuvée Especial Verdejo 2021,"4,1","€38,45",1727909135.3924644
/NL/nl/eulogio-pomares-sal-da-terra-albarino/w/7996000?year=2022&price_id=36576901,Eulogio Pomares,Sal da Terra Albariño 2022,"4,3","€38,30",1727909135.3935037
/NL/nl/vinatigo-ensamblaje-blanco/w/2491162?year=2022&price_id=36788255,Viñátigo,Ensamblaje Blanco 2022,"4,2",€38,1727909135.394529
/NL/nl/la-cana-navia-albarino/w/2490865?year=2021&price_id=35393558,La Caña,Navia Albarino 2021,"4,2","€37,95",1727909135.3955894
/NL/nl/quinta-de-couselo-tradicion-rosal/w/9692726?year=2015&price_id=30847579,Quinta de Couselo,Tradición Rosal 2015,"4,2","€37,50",1727909135.3955894
/NL/nl/quinta-de-couselo-seleccion-rosal/w/5955710?year=2015&price_id=23728824,Quinta de Couselo,Selección Rosal 2015,"4,2","€37,50",1727909135.3966458
/NL/nl/valdesil-pezas-da-portela-godello/w/1927931?year=2021&price_id=34932320,Valdesil,Pezas da Portela Godello 2021,"4,2","€37,50",1727909135.3977046
/NL/nl/ramon-bilbao-limite-norte-reserva-tempranillo-blanco-maturana-blanca/w/8923948?year=2017&price_id=36374758,Ramón Bilbao,Límite Norte Reserva Tempranillo Blanco - Maturana Blanca 2017,"4,0","€37,20",1727909135.3987496
/NL/nl/atlante-valle-de-la-orotava-albillo-criollo-listan-blanco/w/6410338?year=2020&price_id=33697188,Atlante,Albillo Criollo - Listán Blanco 2020,"3,9",€37,1727909135.3997805
/NL/nl/muchada-leclapart-elixir/w/6844613?year=2019&price_id=31648946,Muchada-Léclapart,Elixir 2019,"4,2","€36,95",1727909135.4008298
/NL/nl/muchada-leclapart-etoile/w/6802279?year=2019&price_id=28374431,Muchada-Léclapart,Ètoile 2019,"4,0","€36,95",1727909135.4018543
/NL/nl/veronica-ortega-la-llorona-godello/w/9542815?year=2021&price_id=32755073,Veronica Ortega,La Llorona Godello 2021,"4,1","€36,60",1727909135.4028952
/NL/nl/jose-pariente-verdejo-rueda/w/1286379?year=2021&price_id=33950583,José Pariente,Verdejo 2021,"4,1","€36,60",1727909135.4028952
/NL/nl/comando-g-el-hombre-bala-blanco/w/8335066?year=2022&price_id=35283970,Comando G,El Hombre Bala Blanco 2022,"4,0","€36,51",1727909135.4050326
/NL/nl/artadi-vinas-de-gain-blanco/w/2970021?year=2015&price_id=22456076,Artadi,Viñas de Gain Blanco 2015,"3,7","€36,51",1727909135.4050326
/NL/nl/pago-de-vallegarcia-vallegarcia-viognier/w/1144208?year=2021&price_id=35866615,Pago de Vallegarcía,Vallegarcia Viognier 2021,"4,2","€36,50",1727909135.4060585
/NL/nl/pares-balta-xarello-amphora-roja/w/3813674?year=2022&price_id=35911397,Parés Baltà,Xarel-lo Amphora Roja 2022,"4,0","€36,40",1727909135.4071162
/NL/nl/verum-castilla-la-mancha-airen-de-pie-franco/w/6785466?year=2021&price_id=36202162,Verum,Airén de Pie Franco 2021,"3,6","€36,28",1727909135.4081757
/NL/nl/a-coroa-twohundred-cestos-godello/w/1815065?year=2022&price_id=34774965,A Coroa,200 Cestos Godello 2022,"4,3","€35,95",1727909135.4092278
/NL/nl/castell-d-encus-ekam/w/1232125?year=2021&price_id=37043748,Castell d'Encus,Ekam 2021,"4,2","€35,94",1727909135.4102647
/NL/nl/menade-la-mision-rueda-white-wine-v/w/5463531?year=2019&price_id=30903443,Menade,La Misión 2019,"4,2","€35,01",1727909135.4113061
/NL/nl/pazo-casanova-finca-vinoa-paraje-penaboa-ribeiro/w/6484678?year=2017&price_id=30848305,Pazo Casanova,Finca Viñoa Paraje Penaboa 2017,"4,2","€34,95",1727909135.4124048
/NL/nl/es-credo-vi-d-re-penedes/w/8955938?year=2023&price_id=35803484,Celler Credo,Vi-D-Re 2023,"3,8","€34,95",1727909135.4134643
/NL/nl/vina-mein-o-gran-mein-castes-brancas-blanco/w/9928513?year=2021&price_id=36478971,Viña Meín,O Gran Meín Castes Brancas Blanco 2021,"4,1","€34,95",1727909135.4134643
/NL/nl/bodegas-felix-callejo-el-lebrero/w/3880545?year=2021&price_id=32618263,Callejo,El Lebrero 2021,"3,9","€34,95",1727909135.414528
/NL/nl/hispano-suizas-finca-casa-julia-albarino/w/9655825?year=2022&price_id=37159342,Hispano Suizas,Finca Casa Julia Albariño 2022,"4,1","€34,95",1727909135.4155917
/NL/nl/herencia-altes-la-serra-blanc/w/2640243?year=2021&price_id=36197106,Herència Altés,La Serra Blanc 2021,"4,1","€34,80",1727909135.4166534
/NL/nl/estones-unic-px/w/5013950?year=2020&price_id=32231521,Estones,Únic PX 2020,"4,2","€34,50",1727909135.4176981
/NL/nl/palacios-remondo-rioja-placet-valtomelloso/w/1220246?year=2022&price_id=36811776,Palacios Remondo,Rioja Plácet Valtomelloso 2022,"4,1","€33,95",1727909135.418709
/NL/nl/puro-rofe-rofe-blanco/w/7116832?year=2022&price_id=36147549,Puro Rofe,Rofe Blanco 2022,"3,9","€33,95",1727909135.419723
/NL/nl/vina-mein-o-gran-mein-castes-brancas-blanco/w/9928513?year=2020&price_id=34931906,Viña Meín,O Gran Meín Castes Brancas Blanco 2020,"4,1","€33,95",1727909135.4207716
/NL/nl/sota-els-angels-blanco/w/5009695?year=2016&price_id=34930546,Sota els Àngels,Blanco 2016,"4,2","€33,95",1727909135.421794
/NL/nl/telmo-rodriguez-branco-de-santa-cruz/w/2509745?year=2021&price_id=36709960,Telmo Rodriguez,Branco de Santa Cruz 2021,"4,1","€33,50",1727909135.422838
/NL/nl/gancedo-herencia-del-capricho-godello/w/4611389?year=2020&price_id=36561731,Gancedo,Herencia del Capricho Godello 2020,"4,3","€33,50",1727909135.4238617
/NL/nl/tantaka-juanjo-tellaetxe-diapiro/w/9292360?year=2021&price_id=35364347,Tantaka - Juanjo Tellaetxe,Diapiro 2021,"3,9","€33,25",1727909135.4249134
/NL/nl/naia-naiades/w/87931?year=2019&price_id=34930555,Naia,Naiades 2019,"4,2","€32,95",1727909135.4259431
/NL/nl/fedellos-do-couto-conasbrancas/w/4460268?year=2022&price_id=36518432,Fedellos do Couto,Conasbrancas 2022,"4,0","€32,90",1727909135.4269545
/NL/nl/valenciso-fermentado-en-barrica-tempranillo-blanco/w/10806028?year=2022&price_id=35939929,VALENCISO,Fermentado En Barrica Tempranillo Blanco 2022,"4,2","€32,75",1727909135.4279685
/NL/nl/albamar-o-sebal/w/6896895?year=2023&price_id=36929144,Albamar,O Sebal 2023,"4,0","€32,70",1727909135.4289947
/NL/nl/es-castro-brey-sin-palabras-albarino/w/5093051?year=2018&price_id=33263318,Castro Brey,Sin Palabras Albariño 2018,"3,9","€32,50",1727909135.4300368
/NL/nl/vina-mein-o-gran-mein-castes-brancas-blanco/w/9928513?year=2019&price_id=34931198,Viña Meín,O Gran Meín Castes Brancas Blanco 2019,"4,1","€32,45",1727909135.4315789
/NL/nl/oriol-artigas-la-rumbera/w/4429416?year=2019&price_id=32524553,Oriol Artigas,La Rumbera 2019,"3,9","€32,27",1727909135.4320872
/NL/nl/jose-pariente-verdejo-rueda/w/1286379?year=2022&price_id=32524178,José Pariente,Verdejo 2022,"4,1","€32,22",1727909135.433095
/NL/nl/castellana-amador-diez-cuvee-verdejo/w/5461341?year=2015&price_id=30853016,Cuatro Rayas,Amador Diez Cuvée Verdejo 2015,"4,2","€31,95",1727909135.434105
/NL/nl/shaya-habis/w/1197819?year=2020&price_id=34932333,Shaya,Habis 2020,"4,2","€31,95",1727909135.4351182
/NL/nl/herencia-altes-la-serra-blanc/w/2640243?year=2020&price_id=35453436,Herència Altés,La Serra Blanc 2020,"4,1","€31,95",1727909135.4361706
/NL/nl/set-ros-costenc-malvasia-de-sitges/w/8251977?year=2018&price_id=29804578,Set & Ros,Costenc Malvasia de Sitges 2018,"4,0","€31,95",1727909135.4371817
/NL/nl/ordonez-nisia-las-suertes-verdejo-old-vines/w/4846683?year=2022&price_id=35391216,Ordóñez,Nisia Las Suertes Verdejo Old Vines 2022,"4,2","€31,95",1727909135.4387116
/NL/nl/jose-pariente-cuvee-especial-verdejo/w/1586229?year=2022&price_id=36928954,José Pariente,Cuvée Especial Verdejo 2022,"4,2","€41,95",1727909135.4397323
/NL/nl/dominio-do-bibei-lapola/w/1147593?year=2020&price_id=37100356,Dominio do Bibei,Lapola 2020,"4,2","€31,90",1727909135.4408019
/NL/nl/menade-la-mision-rueda-white-wine-v/w/5463531?year=2022&price_id=36710036,Menade,La Misión 2022,"4,1","€31,50",1727909135.4408019
