Brand,Wine,Rating,Price
Alceño,Sierra de Enmedio Verdejo 2023,"3,4","€6,95"
Poema,Verdejo 2023,"3,3","€9,50"
San Gregorio,Armantes Macabeo 2020,"3,7","€4,95"
Martí Fabra,Verd Albera Empordà 2022,"4,0","€13,16"
Domènech.Vidal,Masia Freyé Xarel-lo - Chardonnay 2023,"3,6","€15,06"
Condesa de Leganza,Verdejo 2022,"3,5","€5,45"
Álvarez y Díez,Bento Verdejo Organico 2023,"3,5","€5,99"
Nius,Verdejo - Sauvignon Blanc 2022,"3,9","€9,50"
Cuatro Rayas,Dama del Lago Verdejo 2022,"3,3","€7,95"
Bodegas Chaves,Cinco Islas Albariño 2023,"4,0","€17,95"
Viña Sanzo,Sauvignon Blanc 2023,"3,6","€8,40"
Toresanas,Puerta Adalia Verdejo - Viura 2018,"3,9","€8,69"
Can Ràfols dels Caus,Terraprima Blanc 2011,"3,3","€8,35"
Altos de Rioja,Altos R Blanco 2015,"3,3","€7,50"
Vins de Pedra,L'Orni Blanc 2022,"3,6",€14
Los Insensatos,Parcela de El Lechinar 2022,"4,0","€13,95"
Serra i Barceló,Aucalà Blanc 2022,"3,9","€10,10"
Altos de Rioja,Altos R Blanco 2015,"3,3","€7,50"
Sanmarti,1018 Macabeu - Picapoll 2023,"3,9","€11,40"
Cunqueiro,Máis de Cunqueiro Torrontés 2022,"3,9",€14
Jané Ventura,Finca Els Camps Macabeu 2019,"3,8","€19,15"
Clos 93,Paréntesis Blanc 2022,"3,8","€15,90"
Benito Santos,Pequeño Santos Albarino 2022,"3,5","€14,20"
Casto Pequeno,Chamelin Verdejo 2022,"3,7","€11,95"
Barbadillo,Maestrante Semi Dulce 2019,"3,6","€8,50"
Viticultores Lo Necesario,El Arbol Blanco 2021,"4,0","€7,60"
Bodegas Chaves,Cinco Islas Albariño 2022,"4,0","€17,50"
Can'Leandro,Pampolut 2021,"3,7","€15,80"
Clos Cor Ví,Versat 2022,"3,5","€7,90"
Sers,Blanqué 2022,"3,8","€11,95"
Tardencuba,Verdejo Rueda 2022,"3,7","€12,11"
Sedosa,Organic Blanco 2021,"3,4","€8,35"
Santa Elisa,III Cigüeñas Verdejo 2023,"3,5","€7,25"
Baron de Ley,Blanco Sobre Lias 2022,"3,5","€11,40"
Nuviana,Veranza Blanco 2021,"3,2","€4,90"
Raimat,Castell de Raimat Chardonnay 2021,"3,8","€7,95"
Las Cuadras,White Blend 2023,"3,8","€9,45"
Bodegas Virgen de Galir,G de Galir Godello Barrica 2023,"4,0","€10,89"
Astrid & Thérèse,Sauvignon Blanc 2023,"3,7","€8,22"
Bodegas Veracruz,Ermita Veracruz Viñas Jóvenes 2023,"3,7","€9,95"
Las Bas,Gewürztraminer 2023,"3,8","€7,29"
Piedra Blanca,Verdejo 2022,"3,5","€9,99"
Finca Inanna,Blanco 2021,"3,6","€12,50"
Martí Fabra,Flor D' Albera Empordà 2020,"4,0","€10,45"
Viladellops,Xarel-lo 2023,"3,7","€8,40"
Dominio de Punctum,Norte Sur Chardonnay 2016,"3,4","€5,75"
Bodegas Gallegas,Arrumaco Verdejo 2023,"3,6","€5,63"
Viña Ijalba,Tempranillo Blanco 2022,"3,9","€14,95"
Bodegas Veracruz,Ermita Veracruz Verdejo 2022,"4,0","€13,95"
De Moya,Tibó Blanco 2023,"3,9","€12,25"
Altavins,Jorn Nou Petit Blanco 2023,"3,7","€9,95"
Bodegas Langa,"Pi - 3,1415 Blanc 2022","3,8",€15
Luis Cañas,Rioja Blanco 2022,"3,8","€6,95"
Rippa Dorii,Los Curas 2022,"4,0","€16,75"
Familia Torres,Mas Rabell Blanco 2018,"3,6","€7,80"
Valdecuevas,Fermentado en Barrica Verdejo 2021,"4,0","€18,95"
Vall de Baldomar,Petit Baldomà Blanco 2023,"3,6","€6,75"
Bodegas Obergo,Gewürztraminer 2016,"3,6","€11,55"
Valtea,Albariño 2020,"3,9","€18,95"
L'Olivera,Missenyora 2022,"4,1","€13,90"
Cueva del Chamán,Blanco Sauvignon Blanc 2021,"3,8","€9,95"
Hacienda López de Haro,Blanco 2021,"3,6","€10,95"
Tinedo,Runrún 2022,"3,7","€14,95"
Bodegas Chaves,Castel de Fornos Albariño 2021,"4,1","€17,25"
Condesa de Leganza,Sauvignon Blanc 2023,"3,5","€6,25"
Luzon,Finca Luzón Blanco 2021,"3,4","€7,30"
Josep Grau Viticultor,Vespres Blanc 2022,"3,8","€14,50"
Pazos de Lusco,Lusco Albariño 2016,"3,8","€17,35"
Naia,S-Naia 2016,"3,6","€9,95"
Bodegas Nekeas,Cuvée Allier Navarra Chardonnay 2022,"3,9","€13,99"
Arché Pagès,Cartesius Garnatxa Blanca 2023,"3,9","€19,64"
Gramona,Font Jui Xarel-lo 2021,"3,8","€14,85"
Rigau Ros,Blanc Flor 2022,"3,4","€10,12"
Paloma de Plata,Albariño 2021,"3,7","€13,20"
Impío,Chardonnay 2023,"3,8","€8,50"
Finca Bacara,Sauvignon Blanc 2022,"3,7","€9,99"
Santa Marta,Abadia de Nostin  Godello 2022,"3,7","€11,73"
Terras de Lantaño,Viña Cartín Albariño 2023,"3,8","€7,47"
Garriguella,Dinarells Blanco 2022,"3,0",€9
Celler Piñol,Selecció Raig de Raïm Garnatxa Blanca 2022,"3,6","€12,07"
La Purisima,Consentido Macabeo 2023,"3,7","€9,90"
Barahonda,Blanco 2021,"3,5","€6,95"
Adega do Demo,Bitoku Blanco 2021,"4,1","€13,50"
Ferré I Catasús,Somiatruites 2022,"3,5","€14,25"
Palomo Cojo,Verdejo 2022,"3,8","€14,42"
J. Fernando,Verdejo 2022,"3,8","€17,69"
Bodegas Clunia,Albillo 2020,"3,9","€16,70"
Juvé & Camps,Gregal d'Espiells 2023,"3,8","€9,60"
Victoria Ordoñez,La Pasajera Verdejo 2023,"3,9","€11,45"
Palomo Cojo,Verdejo 2022,"3,8","€14,42"
La Purisima,Consentido Macabeo 2023,"3,7","€9,90"
Pardas,Pur Xarel-lo 2020,"3,8","€19,80"
Rio Añejo,Macabeo - Chardonnay 2023,"3,4","€5,95"
Cruz del Castillo,Blanco Crianza 2019,"4,1","€12,89"
Bodegas Parra Jimenez,Verdejo 2023,"3,5","€5,79"
Dominio de Punctum,20000 Leguas 2022,"3,7","€9,25"
Bodegas Clunia,Albillo 2020,"3,9","€16,70"
Juvé & Camps,Gregal d'Espiells 2023,"3,8","€9,60"
Victoria Ordoñez,La Pasajera Verdejo 2023,"3,9","€11,45"
Antonio Montero,Autor 2023,"4,0","€14,46"
Victoria Ordoñez,La Ola del Melillero Blanco 2020,"3,6","€14,49"
Barahonda,Blanco 2021,"3,5","€6,95"
Adega do Demo,Bitoku Blanco 2021,"4,1","€13,50"
Enrique Mendoza,Moscatel de la Marina Alicante 2022,"3,8","€13,95"
Celler Gerisena,Blanc de Gerisena 2022,"3,7","€15,39"
Clot de Les Soleres,Macabeu 2019,"3,8","€16,25"
Mas Comtal,Pomell de Blancs 2021,"3,7","€14,33"
Castell del Remei,ODA Blanc 2021,"4,0","€15,97"
Muga,Muga Blanco 2019,"3,8","€10,90"
Pazo Señorans,Albariño 2020,"4,0","€19,95"
Miquel Oliver,Muscat 2022,"4,0","€16,89"
Vall de Baldomar,Cristiari Blanco 2022,"3,8","€18,83"
Juvé & Camps,Penedès Blanc Flor Ermita d'Espiells 2022,"3,7","€13,89"
Campo Viejo,Semidulce 2022,"3,8","€8,55"
Raimat,Saira Albariño 2022,"3,7","€11,90"
Gorka Izagirre,Blanc 2023,"3,7","€9,95"
Laus,Blanco 2022,"3,5","€6,95"
Viore,Verdejo 2023,"3,5","€5,97"
Muga,Muga Blanco 2020,"3,8","€12,95"
Tomàs Cusiné,Auzells 2021,"3,8","€16,40"
Attis,Genio Y Figura Albariño 2023,"3,9","€16,45"
Camina,Chardonnay - Viura 2022,"3,7","€6,75"
Santa Marta,Abadia de Nostin  Godello 2019,"3,7","€12,80"
Bodegas Valdemar,Inspiración Tempranillo Blanco 2023,"3,7","€16,19"
Terras de Lantaño,Albariño 2022,"3,6","€14,12"
Bodegas Castelo de Medina,Verdejo Vendimia Seleccionada 2022,"3,8","€12,70"
Bodega la Tapada - Guitian,Sobre Lías Godello 2022,"3,9","€19,15"
Veiga da Princesa,Cantos No Luar Albariño 2023,"4,1","€12,51"
Bodegas Piqueras,Wild Fermented Verdejo 2023,"3,7","€8,43"
Bodegas Piqueras,White Label Verdejo - Sauvignon Blanc 2023,"3,7","€7,15"
Rasgón,Macabeo 2022,"3,6","€4,90"
Joven Jordan,Blanco 2022,"2,5","€6,95"
Shaya,Arindo 2023,"3,7","€8,35"
Marques de Vitoria,Rioja Blanc 2022,"3,6","€8,62"
Mas Llunes,Nivia 2022,"4,0","€12,60"
Coll de Roses,Blanco 2022,"3,4","€13,89"
Arché Pagès,Sàtirs Macabeo Blanc 2023,"3,5","€11,98"
Oliveda,Món Perdut Blanc 2023,"3,4","€10,81"
Vinyes dels Aspres,Blanc dels Aspres Criança 2023,"4,0","€17,50"
Morgadío,Puerta Santa Albariño 2023,"3,8","€13,95"
Morgadío,Puerta Santa Treixadura -Torrontes 2023,"3,9","€11,69"
Rasgón,Macabeo 2022,"3,6","€4,90"
Jané Ventura,Vinyes Blanques 2022,"3,8","€7,60"
Bodegas Ponce,Reto Manchuela 2022,"3,8","€15,05"
Castell del Remei,Gotim Blanc 2022,"3,7","€7,30"
De Muller,Chardonnay 2023,"3,9","€15,33"
Celler Masroig,Solà Fred Blanc 2023,"3,3","€5,95"
Mustiguillo,Mestizaje Blanco 2023,"3,8","€13,44"
Finca Míllara,Cuesta de los Olivos Godello 2022,"3,9","€14,90"
Shaya,Arindo 2023,"3,7","€8,35"
Camina,Chardonnay - Viura 2022,"3,7","€6,75"
Parés Baltà,Penedès Parellada - Xarel-lo - Macabeo Blanc De Pacs 2022,"3,8","€7,99"
Montespina,Sauvignon 2023,"3,7","€6,70"
Cuatro Rayas,Green & Social Organic Verdejo 2022,"3,8","€7,95"
Terras de Lantaño,Albariño 2022,"3,6","€14,12"
Bodegas Castelo de Medina,Verdejo Vendimia Seleccionada 2022,"3,8","€12,70"
Bodegas Piqueras,White Label Verdejo - Sauvignon Blanc 2023,"3,7","€7,15"
Veiga da Princesa,Cantos No Luar Albariño 2023,"4,1","€12,51"
Bodega la Tapada - Guitian,Sobre Lías Godello 2022,"3,9","€19,15"
Bodegas Piqueras,Wild Fermented Verdejo 2023,"3,7","€8,43"
Joven Jordan,Blanco 2022,"2,5","€6,95"
Marina Alta,Gran Selección Blanco 2022,"4,0","€7,95"
Ramón Bilbao,Verdejo Rueda 2021,"3,9","€8,50"
Lagar de Moha,Sapientia Verdejo Ecológico 2023,"3,9","€12,95"
Los Galanes,Chardonnay 2020,"3,6","€11,95"
Sedella,Vidueños De Sedella Blanco De Guarda 2020,"4,0","€18,25"
Altavins,Almodí Petit Blanc 2020,"3,7","€12,95"
Fuente Victoria,Sulayr Macabeo - Jaén Blanca 2022,"3,6","€11,95"
Vegalfaro,Caprasia Blanco 2022,"3,5","€10,55"
Campechano,Organic Airen 2023,"3,4","€11,95"
Bodegas Quinta de Aves,Muscat Volcánico 2023,"3,7","€10,25"
Horacio Calvente,Xate-O Seco Dry 2021,"3,6","€15,95"
Lacrima Baccus,Mar & Cel Blanc de Blancs 2022,"3,7","€12,17"
Camina,Verdejo 2022,"3,5","€6,75"
Llopart,Clos Dels Fòssils 2022,"3,8","€10,50"
Finca Constancia,Parcela 52 Verdejo 2021,"3,9","€14,95"
Alta Alella,Tallarol 2021,"3,8","€16,10"
Astobiza,Blanco 2023,"3,8","€14,95"
Herència Altés,Benufet 2022,"3,8","€15,95"
Familia Torres,Viña Sol Blanco 2022,"3,5","€5,99"
Clos Galena,Formiga de Seda 2023,"3,9","€19,90"
Volver,Paso a Paso Blanco 2023,"3,6","€6,95"
Bodegas Marqués de Cáceres,Excellens Verdejo 2021,"3,9","€9,50"
Bodegas Yuntero,Ortiga Airen - Sauvignon Blanc 2022,"3,5","€5,95"
Inurrieta,Orchidea Sauvignon Blanc 2020,"3,7",€9
El Grillo y La Luna,12 Lunas White 2023,"3,9","€10,90"
Inurrieta,Orchidea Sauvignon Blanc 2021,"3,8","€5,79"
Pazos de Lusco,Lusco Albariño 2023,"4,1","€18,49"
Llopart,Vitis Penedès 2023,"3,6","€8,60"
L'Olivera,Eixaders 2022,"4,0","€16,20"
Mas Oller,Mar 2023,"3,8","€16,47"
Viñas del Vero,Gewürztraminer Somontano 2023,"4,0","€10,60"
Avgvstvs,Malvasia de Sitges 2022,"4,1","€14,25"
Codorníu,Leiras Albariño Rias Baixas 2022,"3,8","€19,83"
Gramona,La Maca Macabeu 2022,"3,8","€13,60"
Ramón Bilbao,Límite Norte Reserva Tempranillo Blanco - Maturana Blanca 2020,"3,9","€14,99"
Celler Xavier Clua,Il·lusió 2023,"4,0","€10,90"
Itsasmendi,7 2020,"4,0","€15,40"
Martín Códax,Albariño 2023,"3,9","€13,25"
Habla,Habla de Ti Sauvignon Blanc 2022,"3,9","€11,50"
Maximo,Blanco 2023,"3,2","€4,79"
Portia,Verdejo 2023,"3,8","€9,95"
Espelt,Quinze Roures 2022,"3,9","€16,58"
Bodegas Faustino,V Bianco 2023,"3,7","€7,19"
Blanco Nieva,Pie Franco Verdejo 2023,"3,9","€12,45"
Familia Torres,Verdeo Verdejo 2022,"3,8","€12,32"
Terra de Asorei,Selección Privada Albarino 2021,"4,0","€18,95"
Matarromera,Melior Verdejo 2023,"3,7","€9,25"
Martí Serdà,El Xitxarel-lo 2022,"3,8","€16,72"
Raimat,Anima de Raimat Blanco 2022,"3,9","€13,81"
Celler Masroig,Les Sorts Blanc 2022,"3,8","€11,35"
L'Olivera,Blanc de Serè 2023,"3,6","€8,25"
Bàrbara Forés,Blanc 2023,"3,7","€9,20"
Palacio de Bornos,La Caprichosa Verdejo 2023,"4,1","€12,95"
Joaquín Rebolledo,Godello 2023,"4,0","€9,50"
Gorka Izagirre,G22 Blanc 2022,"3,9","€14,80"
Rendé Masdéu,La Nimfa Blanc de Blancs 2022,"3,4","€7,90"
Abadia de Poblet,Blanco 2019,"3,9","€16,95"
Joan Sardà,Blanc Mariner 2023,"3,8","€10,85"
Costers del Sió,Petit Siós Blanc 2023,"3,7","€8,20"
Marina Alta,Gran Selección Blanco 2023,"3,8","€10,82"
Adegas Gran Vinum,Mar de Viñas Albariño 2022,"4,0","€12,50"
El Coto,Blanco 2021,"3,6","€6,95"
Masia Cabellut,Chardonnay 2021,"4,1",€12
Telmo Rodriguez,Basa Blanco 2020,"3,7","€9,22"
Alvear,3 Miradas Vino de Pueblo 2020,"3,6","€12,20"
Son Puig,Blanco Barrica 2022,"4,1","€17,99"
Familia Torres,Natureo Muscat 2022,"3,4","€7,95"
Telmo Rodriguez,Basa Blanco 2022,"3,8","€8,85"
Eguren Ugarte,Blanco 2023,"3,6","€10,20"
Aroa,Le Naturel Blanco 2021,"3,6","€13,95"
Altavins,Ic Ilercavonia Blanca 2023,"4,0","€9,50"
Adur,Getariako Txakolina Blanco 2019,"3,8","€19,70"
Clos Montblanc,Únic Chardonnay 2022,"4,1","€16,25"
Estones,Únic PX 2021,"4,0","€19,70"
Vall de Baldomar,Cristiari Blanco 2023,"3,8","€9,95"
Finca Constancia,Altozano Verdejo - Sauvignon Blanc 2023,"3,6","€6,49"
Zárate,Albariño 2022,"3,9","€15,95"
Arínzano,Hacienda de Arínzano Chardonnay 2022,"3,9","€16,25"
Viña Zorzal,Garnacha Blanca 2021,"3,8","€9,95"
Parajes del Valle,Maceración Macabeo Ecológico 2023,"3,7",€11
Adega Valdes,Gundian Albariño 2021,"3,9","€11,50"
Paco & Lola,Albariño 2022,"3,9","€13,50"
Señorío de Nava,Verdejo Rueda 2023,"3,5","€9,92"
Bodega Pirineos,Selección Gewürztraminer 2023,"3,5","€16,15"
El Castilla,Viura - Chardonnay 2022,"4,0","€8,95"
Bengoetxe,Blanco 2022,"3,8","€16,50"
Celler Credo,Miranius 2021,"3,9","€13,49"
Viña Nora,Albariño 2022,"3,9","€18,28"
Ontañón,Akemi Viura Rioja 2020,"4,1",€11
Chivite,Le Gardeta Single Vineyard Chardonnay 2022,"3,9","€13,29"
Castillo de Maetierra,Atlantis Albariño 2020,"3,7","€7,99"
Las Moradas de San Martín,Albillo Real 2017,"3,6","€15,90"
Val de Vid,Verdejo 2023,"3,6","€10,95"
Altos de Rioja,Altos R Blanco 2022,"3,5","€8,45"
Adegas Gran Vinum,Esencia Diviña Albariño 2023,"4,0","€11,95"
Guimaro,Blanco 2023,"3,8","€14,10"
Valdecuevas,Verdejo 2022,"3,7","€11,95"
Bodegas Latúe,Clearly Organic Airén - Sauvignon Blanc 2023,"3,7","€5,90"
Losada,Godello 2021,"4,1","€17,90"
Analivia,Verdejo Selección 2023,"3,8","€8,35"
Nivarius,Tempranillo Blanco 2023,"3,9","€9,15"
Cristo de la Vega,Torre de Vejezate Verdejo 2023,"3,5","€6,95"
Cruz del Castillo,Blanco Crianza 2021,"4,1","€12,89"
Paco & Lola,Albariño 2022,"3,9","€13,50"
As Laxas,Laxas Albarino 2022,"3,9","€17,20"
Arrayán,Albillo Real Granito 2021,"3,9","€16,50"
Altos de Torona,Albariño (Sobre Lias) 2023,"3,9","€14,59"
Bengoetxe,Blanco 2022,"3,8","€16,50"
Celler Credo,Miranius 2021,"3,9","€13,49"
Viña Nora,Albariño 2022,"3,9","€18,28"
Bodegas Valdemar,Conde de Valdemar Blanco 2022,"3,8","€6,90"
Bodega y Viñedos Maires,Ademán Adalia Verdejo 2020,"3,6","€10,50"
Cristo de la Vega,Torre de Vejezate Verdejo 2023,"3,5","€6,95"
Cruz del Castillo,Blanco Crianza 2021,"4,1","€12,89"
El Convertido,Verdejo 2023,"3,5","€6,95"
Andarin,Viura 2022,"3,3","€8,49"
Familia Conesa,La Doncella de las Viñas Chardonnay 2022,"3,6","€11,95"
Bodegas Chaves,Daponte Selección Treixadura 2021,"3,8","€12,95"
Noelia Bebelia,Albariño 2023,"4,1","€16,90"
Confidencia,Airén  - Verdejo Blanco 2023,"3,2","€6,75"
Cruz del Castillo,Con Ella Albariño 2022,"4,0","€16,49"
Cuatro Rayas,Viñedos Centenarios Edición Limitada Longverdejo 2021,"3,8","€16,95"
Gómez Cruzado,Blanco 2022,"3,8","€10,60"
Fefiñanes,Albariño de Fefiñanes 2023,"4,1","€17,50"
Venta La Vega - Bodegas Almanseñas,Adaras Lluvia 2023,"3,9","€5,95"
Familia Torres,San Valentín Parellada 2022,"4,2","€6,25"
Masia Serra,Mosst 2023,"3,7","€10,45"
La Vinyeta,Llavors Blanc 2023,"3,9","€10,50"
J. Fernando,Verdejo 2023,"3,7","€8,95"
Cota 45,UBE de Ubérrima  Miraflores 2022,"4,0","€19,40"
Marqués de Vizhoja,Torre la Moreira Albariño 2023,"4,0","€10,65"
Cune (CVNE),Verdejo 2023,"3,7","€6,49"
Bodegas Vallobera,El Marido de Mi Amiga Rioja 2023,"3,8","€12,50"
Castillo Perelada,Empordà Cigonyes Blanco 2022,"3,7","€12,95"
Marqués de Vizhoja,Marqués de Vizhoja 2023,"3,7","€9,56"
Jean Leon,Chardonnay Penedès 3055 2023,"3,7","€11,70"
Rigau Ros,Joana Fermentat en Bóta Chardonnay 2022,"3,9","€16,75"
Torelló,Blanc Tranquille 2022,"3,4","€13,65"
Bodegas Casa Primicia,BL Blanco 2022,"3,4","€12,68"
Torrelongares,Blanco Macabeo 2022,"3,1","€6,82"
Montecillo,Singladuras Verdejo 2022,"3,7","€14,14"
Castillo de Monjardin,Barrica Selección Chardonnay 2021,"3,9","€16,08"
Vins El Cep,Ot Blanc de Terrer 2021,"3,7","€11,71"
Bodegas Torre del Veguer,Malvasia de Sitges 2022,"3,5","€18,37"
Sumarroca,Blanc de Blancs 2022,"3,2","€10,97"
Peces de Ciudad,Verdejo 2022,"3,7","€13,44"
Marqués de Montecierzo,Emergente Chardonnay 2018,"3,6","€8,93"
Marqués de Castilla,Airén 2022,"3,4","€6,95"
Terras do Cigarrón,Godello 2022,"3,8","€12,50"
Mas Llunes,Àuria 2022,"3,9","€16,67"
Cuatro Rayas,Lagartijo Verdejo 2023,"3,5","€5,89"
Viore,Sobre Lías Verdejo 2022,"3,9","€8,99"
Viña Oropéndola,Verdejo 2021,"3,8","€10,95"
Viñedos y Bodegas Muñoz,Legado Muñoz Macabeo - Verdejo 2022,"4,0","€6,95"
Nius,Verdejo Fermentado En Barrica 2021,"4,1","€14,75"
Forjas del Salnés,Leirana Albariño 2021,"4,0","€17,37"
Dominio de Eguren,Protocolo Organic White 2021,"3,1","€8,30"
Telmo Rodriguez,Basa Blanco 2018,"3,8","€11,44"
Vionta,Agnusdei Albariño (Agnus Dei) 2018,"3,7","€16,56"
Entre Vinyes,Oníric Xarel-Lo 2017,"3,4","€10,75"
Telmo Rodriguez,Gaba do Xil Blanco O Barreiro 2018,"3,8","€16,19"
Vegasan,Chardonnay 2018,"3,1","€6,60"
Bodegas Latúe,Clearly Organic Airén 2018,"3,3","€6,81"
Barinas,Sauvignon Blanc 2019,"4,1","€7,15"
Bodegas Langa,Mítico 2022,"3,8","€8,95"
Las Moradas de San Martín,Albillo Real 2018,"3,9","€15,90"
Viña Bujanda,Rioja Viura 2023,"3,5",€11
Adega O Cotarelo,O Cotarelo 2023,"3,9",€11
Jaume de Puntiró,Brisat de Puntiro 2021,"3,9","€14,85"
L'Olivera,Agaliu 2023,"3,9","€11,70"
Avgvstvs,Primer Blanc 2022,"3,7","€8,05"
Valmiñor,Minius Godello 2023,"3,7","€10,50"
Terra de Mareas,Albariño 2023,"3,9","€12,25"
Carles Andreu,Parellada 2021,"3,5",€9
Alvear,3 Miradas Paraje de Riofrio Alto 2018,"3,7","€19,80"
Cercavins,Guillamina 2022,"3,4","€6,90"
Tomàs Cusiné,Drac Màgic Blanc 2021,"3,4","€8,45"
Murviedro,Sericis Cepas Viejas Merseguera 2022,"3,9","€9,95"
Ladairo,Godello 2023,"3,7","€8,40"
Sers,Blanqué 2023,"3,8","€8,55"
Antonio Sanz,Verdejo 2022,"3,7","€11,85"
Viento Aliseo,Viognier 2023,"3,6","€8,50"
Venta d'Aubert,Vino Blanco 2016,"4,0","€14,90"
Celler Piñol,Portal Blanc (Nuestra Señora) 2019,"3,9","€16,78"
Cims de Porrera,Vi de Vila Blanco 2018,"3,9","€17,40"
Bodegas Enguera,Blanc d'Enguera 2023,"3,9","€5,95"
Vegalfaro,Rebel.lia Blanco 2021,"3,5","€6,75"
Enrique Mendoza,Moscatel de la Marina Alicante 2021,"4,0","€8,20"
Clos Cor Ví,Cimera 2021,"4,1","€19,40"
Hispano Suizas,Impromptu Sauvignon Blanc 2019,"4,1","€19,60"
Mas Candi,Desig Blanc 2022,"3,7","€10,50"
Castro Martin,A2O Sobre Lias Albariño 2021,"3,7","€13,81"
Viñas del Vero,La Miranda de Secastilla Garnacha Blanca Somontano 2021,"3,9","€13,43"
Son Colom,Blanco 2021,"3,3","€8,50"
Cuatro Rayas,Cuarenta Vendimias Viñas Viejas Sauvignon Blanc 2019,"3,9","€9,95"
Bodegas Nodus,En la Parra Joven Blanco 2022,"3,5","€9,49"
Castell Miquel,Stairway To Heaven Sauvignon Blanc 2022,"4,0","€13,90"
Pago del Vicario,Go de Godello 2022,"3,8","€12,50"
Javier Ruiz,Verdejo Sobre Lías 2022,"3,7","€8,50"
Celler Cooperatiu d'Espolla,Clos de les Dòmines Blanc Fermentat En Barrica 2021,"3,9","€18,37"
Marqués de Castilla,Sauvignon Blanc - Chardonnay 2021,"3,4","€8,50"
Adegas Gran Vinum,Esencia Diviña Albariño 2021,"4,0","€13,40"
Val de Vid,Eylo Rueda 2021,"3,6","€6,95"
Castell Miquel,Stairway To Heaven Sauvignon Blanc 2022,"4,0","€13,90"
Bodegas Nodus,En la Parra Joven Blanco 2022,"3,5","€9,49"
Atlantik,Albarino 2022,"3,7","€15,05"
Bellori,Verdejo 2022,"3,9","€13,95"
Adega Valdes,Gundian Albariño 2020,"4,1","€11,50"
Bach,Extrísimo Blanco Seco 2019,"3,1","€6,95"
Domènech.Vidal,Masia Freyé Parellada - Muscat 2022,"3,9","€14,36"
Jean Leon,Xarel-lo 2023,"3,7","€11,99"
Anayón,Chardonnay 2023,"3,9","€9,90"
Codorníu,Albariño Organic 2023,"3,7","€9,05"
Victoria Ordoñez,La Pasajera Verdejo 2022,"4,0","€12,50"
Joan Sardà,Chardonnay 2022,"3,2","€7,99"
Bodegas Parra Jimenez,Camino Blanco 2020,"3,2","€13,95"
Alta Alella,Pansa Blanca 2021,"3,8","€11,99"
Jané Ventura,Sempreviva Malvasia de Sitges 2022,"3,5","€11,50"
Los Frailes,Blanc de Trilogia 2023,"4,0","€9,95"
Mas Rodó,Incògnit Blanc 2019,"3,7","€11,20"
Costa Cruz,Verdejo - Sauvignon Blanc 2023,"3,3","€5,70"
Neleman,Amistad Organic Verdejo 2023,"3,3","€5,92"
Telmo Rodriguez,Gaba Godello 2022,"3,9","€13,95"
Parés Baltà,Ginesta 2022,"4,0","€14,70"
Montecillo,Rioja Blanco 2022,"3,9","€11,95"
Baron de Ley,Blanco 2021,"3,6","€6,95"
Raúl Pérez,Los Arrotos del Pendón Blanco 2019,"3,8","€17,50"
Bodegas Castelo de Medina,Vega del Pas Blanco 2021,"3,8","€7,85"
Lan,Rioja Blanco 2021,"3,9","€8,62"
Bodegas Nekeas,Cuvée Allier Navarra Chardonnay 2021,"4,1","€13,99"
Bodegas Ernesto del Palacio,Blanco (Campano) 2021,"3,8","€7,99"
Altavins,Jorn Nou Garnacha Blanca 2022,"3,7","€14,30"
Noemí,Innato Blanco 2021,"3,9","€19,95"
Volver,Paso a Paso Blanco 2021,"3,6","€7,50"
Familia Torres,Sangre de Toro 0.0% White 2023,"2,9","€6,96"
Ontañón,Vetiver Viura Rioja 2020,"3,9","€9,05"
Diez Siglos,Canto Real Verdejo 2023,"3,7","€6,25"
Viña Pomal,Viura - Malvasia 2022,"3,9","€12,50"
Joan Sardà,Chardonnay 2021,"3,2",€11
Veiga Naúm,Albariño 2022,"3,9","€11,95"
Abadia de Poblet,Monestir de Poblet Intramurs Blanc 2022,"3,6","€13,89"
Luzon,Colección Blanco 2022,"3,9","€9,95"
Aura,Verdejo Vendimia Nocturna 2022,"3,8","€11,48"
Trossos del Priorat,Llum d'Alba 2021,"3,7","€18,50"
Bodegas Chaves,Silva Daponte Godello 2021,"3,9","€12,80"
Pata Negra,Sauvignon Blanc 2022,"3,3","€5,98"
La Purisima,Consentido Macabeo 2022,"3,7","€9,95"
Ignacio Marin,Garnacha Blanca 2022,"3,7","€8,65"
Luzon,Finca Luzón Blanco 2023,"3,4","€7,95"
Angel Lorenzo Cachazo,Martivilli Verdejo 2022,"3,8","€11,75"
Telmo Rodriguez,Gaba do Xil Blanco O Barreiro 2019,"3,8","€9,50"
Cantalapiedra Viticultores,Cantayano 2023,"3,9","€13,50"
As Laxas,Laxas Albarino 2023,"3,8","€14,67"
Cop de Vent,Blanc 2021,"3,6","€13,65"
Aranleón,Sólo Blanco 2022,"3,4",€12
Bodega y Viñedos Maires,Ademán Adalia Verdejo 2023,"3,6","€9,95"
Nube de Leza García,Sauvignon Blanc 2021,"3,6","€7,95"
Pepe Mendoza Casa Agrícola,Blanco 2022,"4,0","€11,95"
Vermador,Airén - Macabeo 2023,"3,3","€5,15"
Vegalfaro,Rebel.lia Blanco 2023,"3,5","€6,49"
Angel Lorenzo Cachazo,Martivilli Verdejo 2022,"3,8","€11,75"
Cantalapiedra Viticultores,Cantayano 2023,"3,9","€13,50"
As Laxas,Laxas Albarino 2023,"3,8","€14,67"
